year,sport,country,countrycode,numeric,number_of_athletes,Bronze_medal_count,Silver_medal_count,Gold_medal_count,medal_count
1948,Wrestling,Argentina,ARG,032,8,0,0,0,0
1948,Wrestling,Australia,AUS,036,4,1,1,0,2
1948,Wrestling,Austria,AUT,040,6,0,0,0,0
1948,Wrestling,Belgium,BEL,056,12,0,0,0,0
1948,Wrestling,Canada,CAN,124,6,0,0,0,0
1948,Wrestling,Switzerland,CHE,756,13,2,1,0,3
1948,Wrestling,Cuba,CUB,192,3,0,0,0,0
1948,Wrestling,Denmark,DNK,208,5,1,0,0,1
1948,Wrestling,Egypt,EGY,818,14,1,1,0,2
1948,Wrestling,Finland,FIN,246,15,1,1,1,3
1948,Wrestling,France,FRA,250,11,1,0,0,1
1948,Wrestling,United Kingdom,GBR,826,16,0,0,0,0
1948,Wrestling,Greece,GRC,300,5,0,0,0,0
1948,Wrestling,Hungary,HUN,348,14,2,1,1,4
1948,Wrestling,India,IND,356,6,0,0,0,0
1948,Wrestling,Iran,IRN,364,7,0,0,0,0
1948,Wrestling,Italy,ITA,380,11,2,0,1,3
1948,Wrestling,South Korea,KOR,410,4,0,0,0,0
1948,Wrestling,Lebanon,LBN,422,5,0,0,0,0
1948,Wrestling,Luxembourg,LUX,442,2,0,0,0,0
1948,Wrestling,Mexico,MEX,484,4,0,0,0,0
1948,Wrestling,Netherlands,NLD,528,4,0,0,0,0
1948,Wrestling,Norway,NOR,578,6,0,1,0,1
1948,Wrestling,Philippines,PHL,608,1,0,0,0,0
1948,Wrestling,Sweden,SWE,752,16,3,5,5,13
1948,Wrestling,Turkey,TUR,792,16,1,4,6,11
1948,Wrestling,United States,USA,840,8,1,1,2,4
1948,Wrestling,South Africa,ZAF,710,3,0,0,0,0
1952,Athletics,Argentina,ARG,032,30,0,1,0,1
1952,Athletics,Australia,AUS,036,40,1,0,3,4
1952,Athletics,Austria,AUT,040,19,0,0,0,0
1952,Athletics,Belgium,BEL,056,27,0,0,0,0
1952,Athletics,Bulgaria,BGR,100,6,0,0,0,0
1952,Athletics,Bermuda,BMU,060,4,0,0,0,0
1952,Athletics,Brazil,BRA,076,16,1,0,1,2
1952,Athletics,Canada,CAN,124,44,0,0,0,0
1952,Athletics,Switzerland,CHE,756,40,0,1,0,1
1952,Athletics,Chile,CHL,152,19,0,0,0,0
1952,Athletics,Cuba,CUB,192,13,0,0,0,0
1952,Athletics,Germany,DEU,276,54,8,6,0,14
1952,Athletics,Denmark,DNK,208,11,0,0,0,0
1952,Athletics,Egypt,EGY,818,16,0,0,0,0
1952,Athletics,Finland,FIN,246,85,1,0,0,1
1952,Athletics,France,FRA,250,71,0,2,0,2
1952,Athletics,United Kingdom,GBR,826,80,7,1,0,8
1952,Athletics,Ghana,GHA,288,9,0,0,0,0
1952,Athletics,Greece,GRC,300,16,0,0,0,0
1952,Athletics,Guatemala,GTM,320,10,0,0,0,0
1952,Athletics,Hungary,HUN,348,46,7,0,1,8
1952,Athletics,Indonesia,IDN,360,1,0,0,0,0
1952,Athletics,India,IND,356,11,0,0,0,0
1952,Athletics,Ireland,IRL,372,4,0,0,0,0
1952,Athletics,Iran,IRN,364,2,0,0,0,0
1952,Athletics,Iceland,ISL,352,18,0,0,0,0
1952,Athletics,Israel,ISR,376,10,0,0,0,0
1952,Athletics,Italy,ITA,380,44,0,1,1,2
1952,Athletics,Jamaica,JAM,388,14,0,3,5,8
1952,Athletics,Japan,JPN,392,25,0,0,0,0
1952,Athletics,South Korea,KOR,410,6,0,0,0,0
1952,Athletics,Sri Lanka,LKA,144,1,0,0,0,0
1952,Athletics,Luxembourg,LUX,442,13,0,0,1,1
1952,Athletics,Mexico,MEX,484,3,0,0,0,0
1952,Athletics,Nigeria,NGA,566,15,0,0,0,0
1952,Athletics,Netherlands,NLD,528,18,0,1,0,1
1952,Athletics,Norway,NOR,578,23,0,0,0,0
1952,Athletics,New Zealand,NZL,554,8,1,0,1,2
1952,Athletics,Pakistan,PAK,586,26,0,0,0,0
1952,Athletics,Philippines,PHL,608,1,0,0,0,0
1952,Athletics,Poland,POL,616,37,0,0,0,0
1952,Athletics,Puerto Rico,PRI,630,12,0,0,0,0
1952,Athletics,Portugal,PRT,620,13,0,0,0,0
1952,Athletics,Romania,ROU,642,14,0,0,0,0
1952,Athletics,Singapore,SGP,702,2,0,0,0,0
1952,Athletics,Sweden,SWE,752,57,2,0,1,3
1952,Athletics,Thailand,THA,764,15,0,0,0,0
1952,Athletics,Turkey,TUR,792,20,0,0,0,0
1952,Athletics,Uruguay,URY,858,2,0,0,0,0
1952,Athletics,United States,USA,840,86,6,13,21,40
1952,Athletics,Venezuela,VEN,862,13,1,0,0,1
1952,Athletics,Vietnam,VNM,704,1,0,0,0,0
1952,Athletics,South Africa,ZAF,710,21,0,1,1,2
1952,Basketball,Argentina,ARG,032,14,0,0,0,0
1952,Basketball,Belgium,BEL,056,12,0,0,0,0
1952,Basketball,Bulgaria,BGR,100,14,0,0,0,0
1952,Basketball,Brazil,BRA,076,13,0,0,0,0
1952,Basketball,Canada,CAN,124,12,0,0,0,0
1952,Basketball,Switzerland,CHE,756,14,0,0,0,0
1952,Basketball,Chile,CHL,152,13,0,0,0,0
1952,Basketball,Cuba,CUB,192,12,0,0,0,0
1952,Basketball,Egypt,EGY,818,14,0,0,0,0
1952,Basketball,Finland,FIN,246,11,0,0,0,0
1952,Basketball,France,FRA,250,14,0,0,0,0
1952,Basketball,Greece,GRC,300,12,0,0,0,0
1952,Basketball,Hungary,HUN,348,13,0,0,0,0
1952,Basketball,Israel,ISR,376,12,0,0,0,0
1952,Basketball,Italy,ITA,380,13,0,0,0,0
1952,Basketball,Mexico,MEX,484,13,0,0,0,0
1952,Basketball,Philippines,PHL,608,12,0,0,0,0
1952,Basketball,Romania,ROU,642,12,0,0,0,0
1952,Basketball,Turkey,TUR,792,11,0,0,0,0
1952,Basketball,Uruguay,URY,858,12,12,0,0,12
1952,Basketball,United States,USA,840,14,0,0,14,14
1952,Boxing,Argentina,ARG,032,10,1,1,0,2
1952,Boxing,Australia,AUS,036,5,0,0,0,0
1952,Boxing,Austria,AUT,040,4,0,0,0,0
1952,Boxing,Belgium,BEL,056,5,0,0,0,0
1952,Boxing,Bulgaria,BGR,100,4,1,0,0,1
1952,Boxing,Brazil,BRA,076,6,0,0,0,0
1952,Boxing,Canada,CAN,124,7,0,0,0,0
1952,Boxing,Switzerland,CHE,756,6,0,0,0,0
1952,Boxing,Germany,DEU,276,10,1,1,0,2
1952,Boxing,Denmark,DNK,208,5,1,0,0,1
1952,Boxing,Egypt,EGY,818,7,0,0,0,0
1952,Boxing,Finland,FIN,246,10,4,0,1,5
1952,Boxing,France,FRA,250,10,1,0,0,1
1952,Boxing,United Kingdom,GBR,826,10,0,0,0,0
1952,Boxing,Hungary,HUN,348,9,0,0,1,1
1952,Boxing,India,IND,356,4,0,0,0,0
1952,Boxing,Ireland,IRL,372,8,0,1,0,1
1952,Boxing,Iran,IRN,364,6,0,0,0,0
1952,Boxing,Italy,ITA,380,10,1,1,1,3
1952,Boxing,Japan,JPN,392,2,0,0,0,0
1952,Boxing,South Korea,KOR,410,4,1,0,0,1
1952,Boxing,Lebanon,LBN,422,1,0,0,0,0
1952,Boxing,Sri Lanka,LKA,144,2,0,0,0,0
1952,Boxing,Luxembourg,LUX,442,4,0,0,0,0
1952,Boxing,Mexico,MEX,484,3,0,0,0,0
1952,Boxing,Myanmar,MMR,104,3,0,0,0,0
1952,Boxing,Netherlands,NLD,528,5,0,0,0,0
1952,Boxing,Norway,NOR,578,4,0,0,0,0
1952,Boxing,Pakistan,PAK,586,4,0,0,0,0
1952,Boxing,Philippines,PHL,608,5,0,0,0,0
1952,Boxing,Poland,POL,616,10,0,1,1,2
1952,Boxing,Puerto Rico,PRI,630,3,0,0,0,0
1952,Boxing,Romania,ROU,642,10,1,1,0,2
1952,Boxing,Sweden,SWE,752,7,1,1,0,2
1952,Boxing,Uruguay,URY,858,1,0,0,0,0
1952,Boxing,United States,USA,840,10,0,0,5,5
1952,Boxing,Venezuela,VEN,862,5,0,0,0,0
1952,Boxing,Vietnam,VNM,704,1,0,0,0,0
1952,Boxing,South Africa,ZAF,710,8,3,1,0,4
1952,Canoeing,Austria,AUT,040,9,2,1,0,3
1952,Canoeing,Belgium,BEL,056,4,0,0,0,0
1952,Canoeing,Canada,CAN,124,11,0,2,0,2
1952,Canoeing,Switzerland,CHE,756,7,0,0,0,0
1952,Canoeing,Germany,DEU,276,13,5,0,0,5
1952,Canoeing,Denmark,DNK,208,9,0,0,2,2
1952,Canoeing,Finland,FIN,246,13,1,1,6,8
1952,Canoeing,France,FRA,250,13,1,0,2,3
1952,Canoeing,United Kingdom,GBR,826,9,0,0,0,0
1952,Canoeing,Hungary,HUN,348,12,2,2,0,4
1952,Canoeing,Italy,ITA,380,6,0,0,0,0
1952,Canoeing,Luxembourg,LUX,442,6,0,0,0,0
1952,Canoeing,Netherlands,NLD,528,7,0,0,0,0
1952,Canoeing,Norway,NOR,578,6,0,0,0,0
1952,Canoeing,Romania,ROU,642,1,0,0,0,0
1952,Canoeing,Sweden,SWE,752,13,0,5,1,6
1952,Canoeing,United States,USA,840,12,0,0,1,1
1952,Cycling,Argentina,ARG,032,6,0,0,0,0
1952,Cycling,Australia,AUS,036,16,0,1,3,4
1952,Cycling,Austria,AUT,040,14,0,0,0,0
1952,Cycling,Belgium,BEL,056,16,0,1,5,6
1952,Cycling,Bulgaria,BGR,100,12,0,0,0,0
1952,Cycling,Canada,CAN,124,2,0,0,0,0
1952,Cycling,Switzerland,CHE,756,16,0,0,0,0
1952,Cycling,Chile,CHL,152,10,0,0,0,0
1952,Cycling,Germany,DEU,276,9,2,0,0,2
1952,Cycling,Denmark,DNK,208,17,0,0,0,0
1952,Cycling,Finland,FIN,246,16,0,0,0,0
1952,Cycling,France,FRA,250,16,4,0,0,4
1952,Cycling,United Kingdom,GBR,826,16,4,0,0,4
1952,Cycling,Guatemala,GTM,320,6,0,0,0,0
1952,Cycling,Hungary,HUN,348,14,0,0,0,0
1952,Cycling,India,IND,356,14,0,0,0,0
1952,Cycling,Italy,ITA,380,16,2,5,5,12
1952,Cycling,Jamaica,JAM,388,2,0,0,0,0
1952,Cycling,Japan,JPN,392,16,0,0,0,0
1952,Cycling,South Korea,KOR,410,6,0,0,0,0
1952,Cycling,Liechtenstein,LIE,438,2,0,0,0,0
1952,Cycling,Luxembourg,LUX,442,8,0,0,0,0
1952,Cycling,Mexico,MEX,484,8,0,0,0,0
1952,Cycling,Netherlands,NLD,528,14,0,0,0,0
1952,Cycling,Norway,NOR,578,6,0,0,0,0
1952,Cycling,New Zealand,NZL,554,4,0,0,0,0
1952,Cycling,Pakistan,PAK,586,4,0,0,0,0
1952,Cycling,Romania,ROU,642,10,0,0,0,0
1952,Cycling,Sweden,SWE,752,12,0,0,0,0
1952,Cycling,Uruguay,URY,858,13,0,0,0,0
1952,Cycling,United States,USA,840,16,0,0,0,0
1952,Cycling,Venezuela,VEN,862,6,0,0,0,0
1952,Cycling,Vietnam,VNM,704,8,0,0,0,0
1952,Cycling,South Africa,ZAF,710,14,1,6,0,7
1952,Diving,Australia,AUS,036,3,0,0,0,0
1952,Diving,Austria,AUT,040,5,0,0,0,0
1952,Diving,Bermuda,BMU,060,2,0,0,0,0
1952,Diving,Brazil,BRA,076,2,0,0,0,0
1952,Diving,Switzerland,CHE,756,3,0,0,0,0
1952,Diving,Germany,DEU,276,5,1,0,0,1
1952,Diving,Denmark,DNK,208,2,0,0,0,0
1952,Diving,Egypt,EGY,818,6,0,0,0,0
1952,Diving,Finland,FIN,246,3,0,0,0,0
1952,Diving,France,FRA,250,6,0,1,0,1
1952,Diving,United Kingdom,GBR,826,11,0,0,0,0
1952,Diving,Israel,ISR,376,2,0,0,0,0
1952,Diving,Italy,ITA,380,2,0,0,0,0
1952,Diving,Japan,JPN,392,4,0,0,0,0
1952,Diving,Sri Lanka,LKA,144,1,0,0,0,0
1952,Diving,Mexico,MEX,484,8,0,1,0,1
1952,Diving,Netherlands,NLD,528,2,0,0,0,0
1952,Diving,Sweden,SWE,752,4,0,0,0,0
1952,Diving,United States,USA,840,12,3,2,4,9
1952,Diving,Venezuela,VEN,862,1,0,0,0,0
1952,Diving,South Africa,ZAF,710,1,0,0,0,0
1952,Equestrianism,Argentina,ARG,032,12,0,0,0,0
1952,Equestrianism,Bulgaria,BGR,100,6,0,0,0,0
1952,Equestrianism,Brazil,BRA,076,7,0,0,0,0
1952,Equestrianism,Canada,CAN,124,6,0,0,0,0
1952,Equestrianism,Switzerland,CHE,756,13,0,3,0,3
1952,Equestrianism,Chile,CHL,152,18,0,4,0,4
1952,Equestrianism,Germany,DEU,276,18,5,3,0,8
1952,Equestrianism,Denmark,DNK,208,8,0,1,0,1
1952,Equestrianism,Egypt,EGY,818,6,0,0,0,0
1952,Equestrianism,Spain,ESP,724,12,0,0,0,0
1952,Equestrianism,Finland,FIN,246,12,0,0,0,0
1952,Equestrianism,France,FRA,250,18,1,1,1,3
1952,Equestrianism,United Kingdom,GBR,826,12,0,0,3,3
1952,Equestrianism,Ireland,IRL,372,6,0,0,0,0
1952,Equestrianism,Italy,ITA,380,8,0,0,0,0
1952,Equestrianism,Japan,JPN,392,1,0,0,0,0
1952,Equestrianism,South Korea,KOR,410,1,0,0,0,0
1952,Equestrianism,Mexico,MEX,484,7,0,0,0,0
1952,Equestrianism,Netherlands,NLD,528,6,0,0,0,0
1952,Equestrianism,Norway,NOR,578,2,0,0,0,0
1952,Equestrianism,Portugal,PRT,620,18,0,0,0,0
1952,Equestrianism,Romania,ROU,642,12,0,0,0,0
1952,Equestrianism,Sweden,SWE,752,18,0,0,8,8
1952,Equestrianism,United States,USA,840,18,6,0,0,6
1952,Fencing,Argentina,ARG,032,20,0,0,0,0
1952,Fencing,Australia,AUS,036,23,0,0,0,0
1952,Fencing,Austria,AUT,040,11,0,0,0,0
1952,Fencing,Belgium,BEL,056,26,0,0,0,0
1952,Fencing,Brazil,BRA,076,8,0,0,0,0
1952,Fencing,Canada,CAN,124,5,0,0,0,0
1952,Fencing,Switzerland,CHE,756,17,7,0,0,7
1952,Fencing,Cuba,CUB,192,2,0,0,0,0
1952,Fencing,Germany,DEU,276,17,0,0,0,0
1952,Fencing,Denmark,DNK,208,20,1,0,0,1
1952,Fencing,Egypt,EGY,818,21,0,0,0,0
1952,Fencing,Finland,FIN,246,14,0,0,0,0
1952,Fencing,France,FRA,250,30,6,0,7,13
1952,Fencing,United Kingdom,GBR,826,29,0,0,0,0
1952,Fencing,Guatemala,GTM,320,6,0,0,0,0
1952,Fencing,Hungary,HUN,348,29,7,2,7,16
1952,Fencing,Ireland,IRL,372,5,0,0,0,0
1952,Fencing,Italy,ITA,380,30,1,14,8,23
1952,Fencing,Japan,JPN,392,3,0,0,0,0
1952,Fencing,Luxembourg,LUX,442,7,0,0,0,0
1952,Fencing,Mexico,MEX,484,7,0,0,0,0
1952,Fencing,Norway,NOR,578,9,0,0,0,0
1952,Fencing,Poland,POL,616,21,0,0,0,0
1952,Fencing,Portugal,PRT,620,16,0,0,0,0
1952,Fencing,Romania,ROU,642,17,0,0,0,0
1952,Fencing,Sweden,SWE,752,18,0,6,0,6
1952,Fencing,Uruguay,URY,858,2,0,0,0,0
1952,Fencing,United States,USA,840,30,0,0,0,0
1952,Fencing,Venezuela,VEN,862,24,0,0,0,0
1952,Fencing,Vietnam,VNM,704,1,0,0,0,0
1952,Football,Austria,AUT,040,11,0,0,0,0
1952,Football,Bulgaria,BGR,100,11,0,0,0,0
1952,Football,Brazil,BRA,076,11,0,0,0,0
1952,Football,Chile,CHL,152,11,0,0,0,0
1952,Football,Germany,DEU,276,14,0,0,0,0
1952,Football,Denmark,DNK,208,11,0,0,0,0
1952,Football,Egypt,EGY,818,12,0,0,0,0
1952,Football,Finland,FIN,246,11,0,0,0,0
1952,Football,France,FRA,250,11,0,0,0,0
1952,Football,United Kingdom,GBR,826,11,0,0,0,0
1952,Football,Greece,GRC,300,11,0,0,0,0
1952,Football,Hungary,HUN,348,15,0,0,15,15
1952,Football,India,IND,356,11,0,0,0,0
1952,Football,Italy,ITA,380,12,0,0,0,0
1952,Football,Luxembourg,LUX,442,11,0,0,0,0
1952,Football,Netherlands,NLD,528,11,0,0,0,0
1952,Football,Norway,NOR,578,11,0,0,0,0
1952,Football,Poland,POL,616,15,0,0,0,0
1952,Football,Romania,ROU,642,11,0,0,0,0
1952,Football,Sweden,SWE,752,12,12,0,0,12
1952,Football,Turkey,TUR,792,12,0,0,0,0
1952,Football,United States,USA,840,11,0,0,0,0
1952,Gymnastics,Argentina,ARG,032,14,0,0,0,0
1952,Gymnastics,Austria,AUT,040,120,0,0,0,0
1952,Gymnastics,Belgium,BEL,056,21,0,0,0,0
1952,Gymnastics,Bulgaria,BGR,100,120,0,0,0,0
1952,Gymnastics,Switzerland,CHE,756,64,3,9,2,14
1952,Gymnastics,Cuba,CUB,192,21,0,0,0,0
1952,Gymnastics,Germany,DEU,276,119,0,1,0,1
1952,Gymnastics,Denmark,DNK,208,56,0,0,0,0
1952,Gymnastics,Egypt,EGY,818,64,0,0,0,0
1952,Gymnastics,Spain,ESP,724,7,0,0,0,0
1952,Gymnastics,Finland,FIN,246,120,8,0,0,8
1952,Gymnastics,France,FRA,250,120,0,0,0,0
1952,Gymnastics,United Kingdom,GBR,826,104,0,0,0,0
1952,Gymnastics,Hungary,HUN,348,120,12,8,2,22
1952,Gymnastics,India,IND,356,14,0,0,0,0
1952,Gymnastics,Italy,ITA,380,120,0,0,0,0
1952,Gymnastics,Japan,JPN,392,40,2,2,0,4
1952,Gymnastics,Luxembourg,LUX,442,48,0,0,0,0
1952,Gymnastics,Netherlands,NLD,528,56,0,0,0,0
1952,Gymnastics,Norway,NOR,578,79,0,0,0,0
1952,Gymnastics,Poland,POL,616,120,0,1,0,1
1952,Gymnastics,Portugal,PRT,620,63,0,0,0,0
1952,Gymnastics,Romania,ROU,642,120,0,0,0,0
1952,Gymnastics,Sweden,SWE,752,112,0,0,9,9
1952,Gymnastics,United States,USA,840,120,0,0,0,0
1952,Gymnastics,South Africa,ZAF,710,21,0,0,0,0
1952,Hockey,Austria,AUT,040,13,0,0,0,0
1952,Hockey,Belgium,BEL,056,13,0,0,0,0
1952,Hockey,Switzerland,CHE,756,12,0,0,0,0
1952,Hockey,Germany,DEU,276,15,0,0,0,0
1952,Hockey,Finland,FIN,246,11,0,0,0,0
1952,Hockey,France,FRA,250,14,0,0,0,0
1952,Hockey,United Kingdom,GBR,826,13,13,0,0,13
1952,Hockey,India,IND,356,14,0,0,14,14
1952,Hockey,Italy,ITA,380,15,0,0,0,0
1952,Hockey,Netherlands,NLD,528,11,0,11,0,11
1952,Hockey,Pakistan,PAK,586,12,0,0,0,0
1952,Hockey,Poland,POL,616,14,0,0,0,0
1952,Modern Pentathlon,Argentina,ARG,032,6,0,0,0,0
1952,Modern Pentathlon,Australia,AUS,036,1,0,0,0,0
1952,Modern Pentathlon,Belgium,BEL,056,1,0,0,0,0
1952,Modern Pentathlon,Brazil,BRA,076,6,0,0,0,0
1952,Modern Pentathlon,Switzerland,CHE,756,6,0,0,0,0
1952,Modern Pentathlon,Chile,CHL,152,6,0,0,0,0
1952,Modern Pentathlon,Germany,DEU,276,6,0,0,0,0
1952,Modern Pentathlon,Finland,FIN,246,6,3,0,0,3
1952,Modern Pentathlon,France,FRA,250,6,0,0,0,0
1952,Modern Pentathlon,United Kingdom,GBR,826,6,0,0,0,0
1952,Modern Pentathlon,Hungary,HUN,348,6,1,1,3,5
1952,Modern Pentathlon,Italy,ITA,380,6,0,0,0,0
1952,Modern Pentathlon,Mexico,MEX,484,6,0,0,0,0
1952,Modern Pentathlon,Portugal,PRT,620,6,0,0,0,0
1952,Modern Pentathlon,Sweden,SWE,752,6,0,3,1,4
1952,Modern Pentathlon,Uruguay,URY,858,6,0,0,0,0
1952,Modern Pentathlon,United States,USA,840,6,0,0,0,0
1952,Modern Pentathlon,South Africa,ZAF,710,1,0,0,0,0
1952,Rowing,Argentina,ARG,032,9,0,0,2,2
1952,Rowing,Australia,AUS,036,14,9,1,0,10
1952,Rowing,Austria,AUT,040,4,0,0,0,0
1952,Rowing,Belgium,BEL,056,12,0,2,0,2
1952,Rowing,Brazil,BRA,076,3,0,0,0,0
1952,Rowing,Canada,CAN,124,15,0,0,0,0
1952,Rowing,Switzerland,CHE,756,13,2,5,0,7
1952,Rowing,Chile,CHL,152,1,0,0,0,0
1952,Rowing,Germany,DEU,276,21,0,3,0,3
1952,Rowing,Denmark,DNK,208,25,3,0,0,3
1952,Rowing,Egypt,EGY,818,9,0,0,0,0
1952,Rowing,Spain,ESP,724,6,0,0,0,0
1952,Rowing,Finland,FIN,246,26,4,0,0,4
1952,Rowing,France,FRA,250,17,0,4,3,7
1952,Rowing,United Kingdom,GBR,826,23,0,0,0,0
1952,Rowing,Greece,GRC,300,3,0,0,0,0
1952,Rowing,Hungary,HUN,348,16,0,0,0,0
1952,Rowing,Italy,ITA,380,26,0,0,0,0
1952,Rowing,Japan,JPN,392,5,0,0,0,0
1952,Rowing,Netherlands,NLD,528,12,0,0,0,0
1952,Rowing,Norway,NOR,578,9,0,0,0,0
1952,Rowing,New Zealand,NZL,554,5,0,0,0,0
1952,Rowing,Poland,POL,616,10,1,0,0,1
1952,Rowing,Portugal,PRT,620,9,0,0,0,0
1952,Rowing,Romania,ROU,642,9,0,0,0,0
1952,Rowing,Sweden,SWE,752,16,0,0,0,0
1952,Rowing,Uruguay,URY,858,3,2,0,0,2
1952,Rowing,United States,USA,840,26,5,0,11,16
1952,Rowing,South Africa,ZAF,710,5,0,0,0,0
1952,Sailing,Argentina,ARG,032,14,0,0,0,0
1952,Sailing,Australia,AUS,036,6,0,0,0,0
1952,Sailing,Austria,AUT,040,3,0,0,0,0
1952,Sailing,Belgium,BEL,056,4,0,0,0,0
1952,Sailing,Bahamas,BHS,044,7,0,0,0,0
1952,Sailing,Brazil,BRA,076,6,0,0,0,0
1952,Sailing,Canada,CAN,124,11,0,0,0,0
1952,Sailing,Switzerland,CHE,756,11,0,0,0,0
1952,Sailing,Cuba,CUB,192,3,0,0,0,0
1952,Sailing,Germany,DEU,276,14,3,0,0,3
1952,Sailing,Denmark,DNK,208,7,0,0,1,1
1952,Sailing,Spain,ESP,724,1,0,0,0,0
1952,Sailing,Finland,FIN,246,14,5,0,0,5
1952,Sailing,France,FRA,250,9,0,0,0,0
1952,Sailing,United Kingdom,GBR,826,14,0,1,0,1
1952,Sailing,Greece,GRC,300,3,0,0,0,0
1952,Sailing,Ireland,IRL,372,1,0,0,0,0
1952,Sailing,Italy,ITA,380,14,0,0,2,2
1952,Sailing,Japan,JPN,392,1,0,0,0,0
1952,Sailing,Monaco,MCO,492,2,0,0,0,0
1952,Sailing,Netherlands,NLD,528,9,0,0,0,0
1952,Sailing,Norway,NOR,578,12,0,8,3,11
1952,Sailing,Portugal,PRT,620,9,2,0,0,2
1952,Sailing,Sweden,SWE,752,14,4,3,0,7
1952,Sailing,Uruguay,URY,858,1,0,0,0,0
1952,Sailing,United States,USA,840,16,0,2,10,12
1952,Sailing,South Africa,ZAF,710,4,0,0,0,0
1952,Shooting,Argentina,ARG,032,7,0,0,0,0
1952,Shooting,Austria,AUT,040,5,0,0,0,0
1952,Shooting,Belgium,BEL,056,6,0,0,0,0
1952,Shooting,Bulgaria,BGR,100,6,0,0,0,0
1952,Shooting,Brazil,BRA,076,10,0,0,0,0
1952,Shooting,Canada,CAN,124,8,0,0,1,1
1952,Shooting,Switzerland,CHE,756,11,0,1,0,1
1952,Shooting,Chile,CHL,152,3,0,0,0,0
1952,Shooting,Cuba,CUB,192,3,0,0,0,0
1952,Shooting,Germany,DEU,276,8,0,0,0,0
1952,Shooting,Denmark,DNK,208,7,0,0,0,0
1952,Shooting,Egypt,EGY,818,10,0,0,0,0
1952,Shooting,Spain,ESP,724,4,0,1,0,1
1952,Shooting,Finland,FIN,246,14,1,1,0,2
1952,Shooting,France,FRA,250,12,0,0,0,0
1952,Shooting,United Kingdom,GBR,826,14,0,0,0,0
1952,Shooting,Greece,GRC,300,6,0,0,0,0
1952,Shooting,Guatemala,GTM,320,6,0,0,0,0
1952,Shooting,Hungary,HUN,348,10,1,1,1,3
1952,Shooting,India,IND,356,4,0,0,0,0
1952,Shooting,Israel,ISR,376,6,0,0,0,0
1952,Shooting,Italy,ITA,380,8,0,0,0,0
1952,Shooting,Japan,JPN,392,1,0,0,0,0
1952,Shooting,Lebanon,LBN,422,3,0,0,0,0
1952,Shooting,Monaco,MCO,492,8,0,0,0,0
1952,Shooting,Mexico,MEX,484,4,0,0,0,0
1952,Shooting,Norway,NOR,578,14,0,0,2,2
1952,Shooting,Pakistan,PAK,586,1,0,0,0,0
1952,Shooting,Philippines,PHL,608,6,0,0,0,0
1952,Shooting,Poland,POL,616,2,0,0,0,0
1952,Shooting,Puerto Rico,PRI,630,5,0,0,0,0
1952,Shooting,Portugal,PRT,620,6,0,0,0,0
1952,Shooting,Romania,ROU,642,5,1,0,1,2
1952,Shooting,Sweden,SWE,752,14,1,2,0,3
1952,Shooting,United States,USA,840,10,1,0,1,2
1952,Shooting,Venezuela,VEN,862,10,0,0,0,0
1952,Shooting,South Africa,ZAF,710,1,0,0,0,0
1952,Swimming,Argentina,ARG,032,13,0,0,0,0
1952,Swimming,Australia,AUS,036,18,0,0,1,1
1952,Swimming,Austria,AUT,040,3,0,0,0,0
1952,Swimming,Belgium,BEL,056,13,0,0,0,0
1952,Swimming,Bermuda,BMU,060,6,0,0,0,0
1952,Swimming,Brazil,BRA,076,17,1,0,0,1
1952,Swimming,Canada,CAN,124,24,0,0,0,0
1952,Swimming,Switzerland,CHE,756,9,0,0,0,0
1952,Swimming,Chile,CHL,152,1,0,0,0,0
1952,Swimming,China,CHN,156,1,0,0,0,0
1952,Swimming,Cuba,CUB,192,2,0,0,0,0
1952,Swimming,Germany,DEU,276,12,1,0,0,1
1952,Swimming,Denmark,DNK,208,15,0,0,0,0
1952,Swimming,Egypt,EGY,818,3,0,0,0,0
1952,Swimming,Spain,ESP,724,4,0,0,0,0
1952,Swimming,Finland,FIN,246,23,0,0,0,0
1952,Swimming,France,FRA,250,26,4,1,1,6
1952,Swimming,United Kingdom,GBR,826,29,1,0,0,1
1952,Swimming,Guatemala,GTM,320,1,0,0,0,0
1952,Swimming,Hong Kong,HKG,344,9,0,0,0,0
1952,Swimming,Hungary,HUN,348,27,1,2,8,11
1952,Swimming,Indonesia,IDN,360,1,0,0,0,0
1952,Swimming,India,IND,356,6,0,0,0,0
1952,Swimming,Israel,ISR,376,1,0,0,0,0
1952,Swimming,Italy,ITA,380,15,0,0,0,0
1952,Swimming,Japan,JPN,392,29,0,6,0,6
1952,Swimming,Sri Lanka,LKA,144,3,0,0,0,0
1952,Swimming,Luxembourg,LUX,442,1,0,0,0,0
1952,Swimming,Mexico,MEX,484,12,0,0,0,0
1952,Swimming,Netherlands,NLD,528,20,0,6,0,6
1952,Swimming,Norway,NOR,578,5,0,0,0,0
1952,Swimming,New Zealand,NZL,554,2,1,0,0,1
1952,Swimming,Pakistan,PAK,586,3,0,0,0,0
1952,Swimming,Philippines,PHL,608,1,0,0,0,0
1952,Swimming,Poland,POL,616,10,0,0,0,0
1952,Swimming,Portugal,PRT,620,6,0,0,0,0
1952,Swimming,Romania,ROU,642,1,0,0,0,0
1952,Swimming,Singapore,SGP,702,2,0,0,0,0
1952,Swimming,Sweden,SWE,752,21,2,0,0,2
1952,Swimming,Uruguay,URY,858,2,0,0,0,0
1952,Swimming,United States,USA,840,39,6,2,11,19
